# lon; lat; id; type

35.14583;32.73444;295553;2
34.81056;32.01917;295584;2
34.57149;31.66926;295620;2
34.65;31.81667;295629;2
35.07278;32.92361;295721;3
35.33333;32.63333;295739;1
35.1;31.8;295772;3
35.27793;32.99385;386445;3
34.81619;31.37284;6693244;1
34.88503;32.09174;6693674;2
35.23417;31.77667;6945291;1
35.21961;31.78199;7498240;2
-4.48333;54.15;3042237;1
74.08974;33.76788;1167718;2
78.78333;9.23333;1252646;2
94.51667;25.96667;1252653;3
93.83333;27.63333;1252668;1
83.56667;25.43333;1252692;1
81.33333;26.83333;1252698;1
77.61667;17.68333;1252699;3
82.73333;25.7;1252702;2
76.2;32.16667;1252714;2
74.48333;20.03333;1252738;3
74.71667;14.96667;1252744;2
80.33333;17.6;1252745;3
76.01667;15.63333;1252753;3
77.03333;12.06667;1252756;1
77.60028;13.1075;1252758;3
78.13333;20.4;1252770;3
75.7;21.16667;1252773;2
82.21667;16.73333;1252795;3
77.28333;30.1;1252797;1
94.06667;24.66667;1252810;2
77.13333;16.76667;1252822;1
94.26667;26.1;1252840;3
77.16667;27;1252885;2
76.8;11.36667;1252887;3
79.05;28.21667;1252892;2
77.15;20.1;1252908;1
78.26667;21.46667;1252919;1
79;20.23333;1252925;1
85.63333;25.01667;1252930;1
78.61667;20.75;1252942;1
80.03333;21.75;1252946;2
79.58333;18;1252948;3
78.06667;16.36667;1252956;1
70.93333;22.61667;1252958;3
78.95;20.06667;1252960;3
94.03333;24.6;1252964;1
79.38333;12.93333;1252997;2
79.78333;12.76667;1252998;2
73.9;17.93333;1253013;2
73.48333;20.76667;1253024;1
76.98333;17.06667;1253041;1
73.65;18.73333;1253052;3
73.4;21.11667;1253074;1
80.85;16.36667;1253077;2
77.7;27.58333;1253079;3
79.33333;11.5;1253080;2
83.41667;18.11667;1253084;3
74.55;17.28333;1253091;1
72.55;23.7;1253095;3
83.20925;17.69004;1253102;1
70.68333;21.38333;1253105;3
77.96667;9.6;1253113;2
73.48333;23.18333;1253115;1
77.53333;8.7;1253127;1
75.8;12.2;1253132;1
72.8;19.46667;1253133;2
78.73333;11.48333;1253147;1
79.75;16.05;1253150;1
71.36667;22.2;1253162;3
79.48333;11.93333;1253166;3
78.16667;9.16667;1253175;1
79.55;12.03333;1253177;3
77.9;17.33333;1253182;1
80.61667;16.51667;1253184;1
77.5;11.23333;1253186;2
72.75;23.56667;1253193;2
77.81667;23.53333;1253200;3
79.25;12.1;1253217;1
76.93333;10.56667;1253219;1
80.31667;15.78333;1253220;2
70.36667;20.9;1253237;1
83.21577;17.77844;1253242;1
79.58333;13.96667;1253251;1
73.63333;15.86667;1253257;3
78.88333;18.46667;1253275;1
78.01667;11.1;1253278;1
79.13333;12.93333;1253286;3
73.56667;22.68333;1253315;1
77.95;10.53333;1253328;3
79.85;10.36667;1253330;3
76.33333;9.7;1253340;2
77.76667;10.16667;1253352;3
77.41667;9.23333;1253357;1
73.26667;19.41667;1253363;1
73.81568;15.39585;1253367;2
72.73333;22.66667;1253374;3
72.06667;21.73333;1253381;3
76.70671;8.7341;1253392;3
73.91667;15.21667;1253401;3
75.9;21.01667;1253403;1
83;25.33333;1253405;1
73.36667;20.75;1253425;2
78.61667;12.68333;1253437;3
79.61667;12.5;1253452;3
80.08083;12.89278;1253454;1
72.93333;20.63333;1253468;1
74.13333;15.53333;1253471;2
76.96667;10.36667;1253472;3
79.08333;10.71667;1253481;1
72.9;22.53333;1253482;1
79.58333;11.91667;1253490;3
75.36667;11.9;1253500;3
79.38333;10.88333;1253504;1
71.86667;21.88333;1253512;1
76.4;9.76667;1253544;3
74.73333;19.91667;1253545;3
73.38333;22.3;1253559;2
73.2;22.3;1253573;2
72.63333;23.78333;1253577;3
79.8;14.31667;1253578;3
77.95;10.08333;1253579;3
78.08333;10.46667;1253595;1
77.65;8.38333;1253605;1
73.13333;19.65;1253610;3
77.43333;11.16667;1253621;2
79.76667;12.6;1253623;1
78.45;30.73333;1253628;2
77.33333;9.8;1253635;3
82.41667;27.31667;1253638;2
72.86667;21.23333;1253640;2
77.8;9.96667;1253671;3
79.2393;27.7986;1253673;3
74.03333;34.08333;1253694;1
77.26667;14.95;1253698;3
72.93972;18.87694;1253702;2
78.51667;11.26667;1253719;3
70.28333;21.73333;1253736;1
78.55911;17.40577;1253744;2
80.5;26.53333;1253747;3
72.4;23.8;1253750;1
75.21667;26.15;1253751;3
75.56667;23.33333;1253754;3
76.28333;31.48333;1253782;3
71.03333;20.81667;1253783;3
77.25417;29.58472;1253785;1
71.76667;23.88333;1253786;2
78.93667;26.51056;1253796;3
73.11667;22.7;1253805;3
79.33333;20.85;1253807;2
71.81667;21.83333;1253815;3
82.21667;19.66667;1253860;2
77.7;19.6;1253861;2
80.83333;23.53333;1253863;3
76.61667;17.83333;1253870;1
74.85;12.8;1253888;2
73.15;19.21667;1253894;1
80.46667;21.96667;1253898;1
75.86667;29.51667;1253901;3
75.76667;23.18333;1253914;1
79.01667;28.01667;1253918;3
80.33333;26.78333;1253930;2
77.25;10.58333;1253944;2
75.96667;24.71667;1253947;2
74.75;13.35;1253952;3
75.13333;32.93333;1253956;1
77.11667;18.38333;1253958;3
78.01667;8.43333;1253972;3
92.13333;26.76667;1253977;1
78.5;23.08333;1253984;3
75.48333;27.71667;1253985;1
73.69183;24.57117;1253986;2
91.48333;23.53333;1253987;1
84.38333;20.13333;1253992;2
76.7;11.4;1253993;3
76.16667;29.46667;1254000;1
76.66667;13.16417;1254025;1
78.61667;11.16667;1254043;1
90.22007;25.51983;1254046;2
82.55;17.35;1254054;3
78.28333;27.2;1254069;1
79.73333;21.38333;1254080;1
77.10167;13.34222;1254089;3
82.41667;27.55;1254102;2
76.08333;18;1254111;3
89.66667;26.31667;1254131;3
94.83333;26.28333;1254133;2
74.76667;33.86667;1254142;3
76.91667;8.48333;1254163;1
73.55;19.93333;1254177;2
76.21667;10.51667;1254187;2
75.1;33.93333;1254198;2
75.91667;28.88333;1254214;2
79.13333;25.45;1254222;1
86.2;23.9;1254231;1
75.78333;26.16667;1254241;2
79.01667;9.73333;1254249;1
75.9;29.7;1254274;1
75.48333;26.01667;1254282;1
76.81667;26.91667;1254283;2
77.3225;29.66806;1254302;1
83.15;20.3;1254304;3
88.37361;22.73639;1254309;3
94.2;26.6;1254310;1
77.88333;8.33333;1254317;2
79.46667;10.98333;1254321;2
79.55;12.66667;1254322;1
79.06667;12.21667;1254327;3
79.91667;13.15;1254331;1
76.56667;9.38333;1254335;3
79.63333;13.18333;1254342;2
77.83333;9.48333;1254343;3
75.91667;10.9;1254346;3
78.26667;9.83333;1254347;1
77.35;11.1;1254348;3
78.06667;9.86667;1254356;2
79.41667;13.65;1254360;3
77.7;8.73333;1254361;1
79.83333;11.23333;1254367;3
79.35;13.68333;1254373;3
76.90639;12.21;1254374;3
79.2;11.95;1254377;3
78.96667;10.85;1254378;2
77.93333;11.38333;1254385;3
78.68333;10.81667;1254388;1
78.11667;8.48333;1254390;2
75.23333;13.7;1254396;1
79.7;21.68333;1254400;3
76.5;31.83333;1254415;2
76.47833;13.25861;1254420;2
95.36667;27.5;1254432;3
80.02611;13.11139;1254436;3
80.53333;25.61667;1254442;1
79.65;12.25;1254444;3
79.73333;27.98333;1254481;2
77.35;29.23333;1254513;2
78.8333;24.745;1254534;2
81.58333;26.95;1254536;2
76.85;27.93333;1254538;1
94.01667;24.63333;1254570;1
79.65;10.76667;1254589;2
79.1;10.88333;1254590;2
92.75;23.31667;1254609;3
73.21667;22.8;1254624;1
71.62667;24.39611;1254638;3
79.15;10.8;1254649;2
76.81667;29.98333;1254657;2
72.96667;19.2;1254661;1
74.56667;23;1254663;1
77.41667;29.58639;1254673;2
71.18333;22.56667;1254675;2
88.13333;26.45;1254694;3
78.85;29.2;1254695;2
96.16667;27.91667;1254709;2
92.8;26.63333;1254710;3
75.05;16.5;1254727;1
81.65;24.98333;1254732;1
77.3;8.96667;1254744;3
77.48333;10;1254745;3
79.55;23.4;1254751;3
75.53333;11.75;1254780;2
76.83889;21.02694;1254787;2
84.23333;18.61667;1254794;2
76.88333;15.53333;1254795;3
84.83333;24.93333;1254797;3
78.26667;25.98333;1254798;2
78.48333;30.38333;1254808;3
85.95;25.48333;1254813;3
78.45;11.13333;1254842;2
74.6;17.03333;1254858;2
74.92528;31.45;1254868;3
75.81667;13.71667;1254880;2
72.7;19.85;1254900;1
79.85278;11.03194;1254904;2
75.0351;28.6709;1254908;1
76.03333;23.33333;1254909;1
77.98333;11.7;1254910;1
88.01722;22.885;1254912;2
83.65;20.73333;1254925;3
76.95;28.21667;1254948;3
81.7;16.75;1254953;1
70.73333;22.66667;1254972;3
77.58333;17.23333;1255004;3
78.93333;28.98333;1255023;3
82.65;26.55;1255024;3
80.11667;29.08333;1255027;1
87.91667;22.3;1255046;1
75.86667;31.94861;1255076;2
74.93333;30.85;1255082;1
74.21667;21.56667;1255104;2
75.35;12.05;1255121;1
76.31667;16.48333;1255122;2
79.65;27.05;1255127;2
76.71667;23.56667;1255130;1
73.8;15.46667;1255131;3
73.68333;18.71667;1255134;1
85.21667;20.95;1255143;1
78.43333;25.05;1255146;1
72.05;21.35;1255175;1
75.38333;23.71667;1255187;1
88.92139;22.58611;1255211;3
81.86667;22.15;1255212;2
73;25.33333;1255213;2
78.48333;29.16667;1255224;2
78.01667;14.91667;1255254;2
81.5;16.83333;1255264;1
80.6;16.48333;1255265;3
79.33333;10.95;1255283;1
76.08333;23.95;1255301;1
79.61667;17.15;1255344;3
82.41667;25.46667;1255346;1
73.61667;20.56667;1255348;3
71.68333;22.7;1255349;1
73.9;29.31667;1255361;1
72.83333;21.16667;1255364;3
77.4;8.96667;1255372;2
75.7347;28.3124;1255383;2
86.6;26.11667;1255396;2
75.96667;24.36667;1255425;3
76.88333;31.53333;1255434;3
84.03333;22.11667;1255437;2
75.8;30.13333;1255449;1
74.63333;34.23333;1255478;3
75.38333;12.56667;1255482;1
80.01667;13.7;1255483;2
77.13333;11.03333;1255484;1
75.19972;31.21528;1255488;3
78.11667;29.75;1255489;1
82.06667;26.26667;1255491;2
77.93333;23.15;1255493;3
76.03333;24.65;1255551;3
77.48333;8.15;1255584;3
79.05;29.03333;1255597;1
77.63333;9.51667;1255616;2
73.01667;18.03333;1255619;3
77.93333;8.61667;1255620;2
78.86667;16.08333;1255621;1
78.25544;17.26652;1255625;1
79.94889;12.96889;1255630;2
78.21667;13.33333;1255631;2
74.81667;34.08333;1255634;1
78.78333;30.21667;1255635;3
79.41667;11.4;1255640;2
75.6;27.46667;1255643;2
73.45417;29.84194;1255646;1
83.9;18.3;1255647;1
74.01667;28.08333;1255654;2
75.61667;20.6;1255667;2
78.75;27.88333;1255704;1
86.68583;21.28806;1255705;1
90.86667;26.5;1255708;2
84.43333;19.75;1255712;3
75.1;14.38333;1255713;1
74.46667;34.3;1255714;1
77.01667;28.98333;1255744;3
73.56667;21.16667;1255762;2
83.91667;20.83333;1255763;3
78.68333;20.65;1255766;2
95.03333;27.06667;1255788;1
91.26639;23.47194;1255791;2
87.41667;23.3;1255792;2
75.86667;12.6;1255811;3
84.6;18.93333;1255816;3
75.06667;13.5;1255823;1
73.76667;15.61667;1255844;3
77.11667;30.91667;1255850;1
72.71667;22.55;1255858;3
73.66667;25.91667;1255860;2
77.06667;28.25;1255870;1
78.2;22.7;1255884;2
81.7;24.98333;1255887;1
88.38722;22.70889;1255893;2
91.57111;26.16806;1255910;1
72.41667;25.63333;1255925;2
84.36667;26.21667;1255927;2
77.81667;9.45;1255947;2
77.8;11.11667;1255950;3
77.43333;9.33333;1255951;2
78.48333;9.86667;1255953;3
87.53333;23.91667;1255955;1
79.7;28.93333;1255963;3
80.68333;27.56667;1255969;2
75.35;24.01667;1255981;3
85.48333;26.6;1255983;1
83.76667;27.15;1255995;1
77.46667;29.41667;1256003;3
74.38333;18.83333;1256025;2
77.01667;11.33333;1256027;3
76.9;15.63333;1256029;3
78.83333;18.38333;1256039;1
78.65;28.65;1256040;3
74.85;14.61667;1256047;3
78.7;27.05;1256050;3
75.01667;29.53333;1256052;3
82.08333;25.28333;1256053;1
79.6;19.48333;1256063;2
77.7;24.1;1256064;1
72.86667;24.88333;1256067;1
81.38333;24.85;1256072;2
79.73333;11.23333;1256075;1
76.3825;30.64556;1256087;2
81.31667;25.65;1256096;3
76.90917;13.74528;1256104;1
73.33333;21.91667;1256117;3
74;19.85;1256119;1
85.96667;22.8;1256122;1
88.22944;22.80917;1256124;3
88.5;27.23333;1256126;3
75.3;24.96667;1256146;3
80.03333;15.25;1256176;1
80.01;12.76111;1256181;3
77.01667;11;1256184;1
78.86667;20.8;1256206;2
76.76667;15.78333;1256207;1
76.23333;16.91667;1256214;2
77.16667;31.1;1256237;3
81.7;21.63333;1256245;3
84.51667;22.61667;1256246;2
81.15;24.8;1256251;3
73.01667;20.26667;1256259;1
75.65;20.3;1256269;3
92.8;24.81667;1256287;3
85.41667;25.08333;1256295;3
75.15;27.61667;1256320;1
78.4;27.7;1256322;2
79.65;26.36667;1256324;2
84.05;26.05;1256328;3
77.7;28.45;1256329;1
69.83333;22.43333;1256333;2
86.31667;23.78333;1256335;3
80.11667;23.48333;1256340;2
71.96667;21.7;1256343;2
77.86278;13.38806;1256363;3
78.88333;27.63333;1256367;3
81.88333;24.41667;1256369;2
80.83333;27.28333;1256372;3
78.85;18.1;1256377;2
72.38333;23.91667;1256382;3
74.88333;14.33333;1256385;1
94.63333;26.98333;1256388;1
74.83333;33.71667;1256414;3
76.71667;23.4;1256418;3
76.70417;12.41361;1256421;1
88.34222;22.75278;1256422;2
74.68333;18.61667;1256426;1
76.48944;12.85833;1256428;2
76.75;16.51667;1256431;2
76.28333;10.76667;1256432;3
79.41667;13.11667;1256435;2
75.91667;17.68333;1256436;1
73.65;22.41667;1256450;3
77.65;25.43333;1256451;2
79.31667;28.71667;1256468;1
73.98333;18.13333;1256469;2
74.88333;21.35;1256475;1
75.58333;15.23333;1256483;3
72.7;19.7;1256486;1
74.48333;19.76667;1256489;1
75.56667;13.91667;1256515;2
91.88313;25.56892;1256523;3
88.43333;26.7;1256525;2
78.6;27.1;1256529;3
78.01667;28.28333;1256532;1
75.35;14.26667;1256537;3
75.23333;15;1256539;3
76.33333;9.7;1256558;2
78.58333;29.35;1256569;1
84.78333;24.56667;1256572;2
79.35;28.65;1256574;2
76.7;25.66667;1256593;3
85.3;26.51667;1256597;2
73.06667;25.15;1256598;1
76.68333;20.78333;1256620;2
88.46667;23.25;1256639;2
81.61667;25.18333;1256650;1
79.43333;27.53333;1256659;1
78.13333;27.01667;1256660;2
77.31667;29.45;1256671;2
75.63333;24.18333;1256673;3
76.26667;23.43333;1256693;3
85.85;25.15;1256698;3
75.96667;27.38333;1256705;3
74.93333;25.63333;1256706;3
79.66667;23.13333;1256708;1
77.55;29.35;1256713;1
84.45;25.58333;1256715;1
79.05;23.88333;1256716;1
81;23.01667;1256717;2
70.76667;22.15;1256719;2
76.21667;21.23333;1256720;3
76.83333;16.7;1256722;2
75.33722;31.0775;1256725;2
79.91667;27.88333;1256728;2
79.31667;28.55;1256731;2
79.13333;24.31667;1256734;3
82.68333;26.05;1256735;1
81.35;23.28333;1256739;2
73.33333;19.45;1256747;2
74.46667;21.55;1256750;3
76.8715;30.1681;1256752;3
79.01667;28.56667;1256753;2
79.95;27.65;1256755;3
76.93333;17.13333;1256759;1
73.83333;15.53333;1256796;2
92.83333;23.3;1256812;3
77.28333;17.18333;1256814;2
82.58333;21.73333;1256820;3
77.46667;22.45;1256823;2
79.53333;22.08333;1256826;2
78.77972;26.15778;1256828;1
78.58333;29.21667;1256832;1
75.1;21.68333;1256854;2
77.08333;23.2;1256913;1
71.46667;22.55;1256929;2
78.45;9.18333;1256934;3
76.36667;25.98333;1256949;2
75.88333;21.15;1256959;1
75.35;14.96667;1256967;1
73.81667;15.9;1256968;2
78.78333;21.65;1256974;3
79.4896;27.029;1256976;1
75.11667;15.78333;1256983;3
77.25;11.51667;1256989;3
76.68333;22.53333;1256990;3
77.93333;9.36667;1256995;1
80.18333;16.4;1257001;3
77.93333;8.45;1257004;2
81.2;26.86667;1257005;1
80.83333;24.58333;1257022;3
73.98333;17.68333;1257055;1
74.2;20.58333;1257060;2
74.03333;18.33333;1257066;1
78.08333;27.71667;1257077;3
75;26.06667;1257093;3
72.5;22.98333;1257149;2
79.68333;25.76667;1257167;1
76.41667;11.98333;1257178;3
75.25;29.7;1257191;1
77.61667;29.15;1257196;1
74.48333;28.43333;1257198;2
79.1;28.5;1257219;1
76.46667;23.56667;1257237;2
83.08333;21.6;1257242;1
83;21.33333;1257259;2
82.91667;26.01667;1257260;2
85.95;22.71667;1257263;1
79.1;26.75;1257264;1
81.51667;25.38333;1257268;1
90.10905;26.33344;1257298;2
78.9;21.38333;1257307;2
75.83333;22.98333;1257313;3
74.11667;15.26667;1257316;2
88.265;22.52528;1257325;1
76.31667;31.36667;1257326;1
74;15.58333;1257347;3
88.2;22.55;1257354;2
73.58333;22.16667;1257366;3
74.48333;16.26667;1257369;1
74.16667;15.23333;1257399;1
75.83333;30.23333;1257402;1
75.2;17.43333;1257409;1
76.28333;24.91667;1257410;3
74.56417;16.85438;1257416;3
74.45;29.8;1257429;1
78.09167;17.62944;1257431;3
74.21667;19.56667;1257436;1
76.55;15.1;1257456;3
80.51667;27.08333;1257459;2
79.95;27.3;1257461;3
73.9;15.36667;1257476;3
71.77222;24.75528;1257477;3
77.73333;23.48333;1257479;3
76.06667;22.18333;1257481;3
76.45528;30.3025;1257482;3
72.38333;22.98333;1257486;2
78.91667;25.85;1257498;2
76.18972;30.83667;1257503;2
72.58333;25.81667;1257528;2
75.2;26.91667;1257539;2
78.55;28.58333;1257540;1
83.96667;21.45;1257542;3
75.11667;32.56667;1257545;2
85.78333;25.85;1257551;2
82.18333;17.05;1257565;1
77.01667;29.23333;1257566;1
83.21667;18.53333;1257587;3
74.05;24.13333;1257588;3
81.45;26.03333;1257599;3
73.76667;15.55;1257611;1
78.16667;11.65;1257629;1
69.6;22.31667;1257638;1
82.96667;22.03333;1257673;2
75.78333;12.96667;1257698;1
78.81667;27.45;1257703;1
92.58333;23.96667;1257737;2
92.66667;23.8;1257743;2
80.20306;12.99639;1257749;3
87.66667;23.95;1257751;3
76.46667;19.46667;1257762;2
74.91667;23.46667;1257765;2
92.96667;22.48333;1257771;1
77.91667;28.61667;1257775;3
83.18333;25.55;1257776;1
87.65;25.25;1257794;3
78.85;27.8;1257799;3
78.75;28.08333;1257800;3
78.61667;29.13333;1257802;3
86.6;25.88333;1257804;1
77.55;29.96667;1257806;2
84.73333;26.78333;1257830;1
78.71667;23.83333;1257845;3
75.03333;14.16667;1257851;1
80.35;26.73333;1257854;3
76.66667;29.41667;1257855;3
73.43333;25.18333;1257865;1
83.28333;25.68333;1257887;3
77.95;17.61667;1257890;1
74.55;16.56667;1257895;3
78.05;27.45;1257896;1
72.88333;21.08333;1257901;3
91.73194;23;1257908;1
76.99333;30.97194;1257919;1
77.4;26.25;1257928;2
86.03333;25.75;1257936;3
79.9;26.48333;1257940;2
76.53306;30.96639;1257951;1
83.61444;26.43944;1258012;3
77.88333;29.86667;1258044;2
75.73333;15.66667;1258061;2
76.56667;28.9;1258076;1
77.75;31.21667;1258078;3
69.26667;23.2;1258098;3
73.11667;18.43333;1258099;3
78.28333;12.96667;1258109;1
83.06667;24.7;1258111;1
76.78333;19.96667;1258124;1
88.34778;22.71417;1258126;1
78.31667;30.11667;1258128;3
75.56667;27.35;1258140;1
79.51667;28.7;1258164;1
74.83333;33.08333;1258167;1
76.61667;28.18333;1258178;3
81.3;24.53333;1258182;1
84.66667;25.78333;1258186;3
72.92778;18.55028;1258190;1
80.85;16.01667;1258201;3
84.38333;25.85;1258203;2
83.03333;24.2;1258207;1
79.51667;13.65;1258213;1
84.05;21.63333;1258221;3
86.87222;21.52611;1258229;1
77.43333;22.73333;1258242;3
79.08333;23.63333;1258247;2
81.83333;16.48333;1258269;3
83.66667;18.46667;1258270;1
74.78333;16.48333;1258278;1
76.86667;14.7;1258290;1
78.75;14.05;1258291;2
77.78333;27.56667;1258292;1
85.05;23.68333;1258293;2
84.85;26.98333;1258294;1
74.38333;29.28333;1258295;1
75.58333;24.93333;1258297;3
76.03333;21.25;1258307;2
73.3;16.98333;1258338;2
75.06667;23.31667;1258342;1
75.58333;29.68333;1258347;2
79.56667;25.58333;1258352;3
82.16667;22.3;1258362;3
74.6;28.08333;1258366;1
75.11667;24.81667;1258367;2
80.48333;26.75;1258375;2
83.85;25.85;1258380;2
78.16667;11.46667;1258386;1
70.63333;23.56667;1258406;2
91.36667;23.83333;1258447;2
79.06667;25.25;1258449;3
79.41667;29.65;1258455;2
87.13333;23.61667;1258470;3
75.61667;14.61667;1258474;3
74.83333;29.53333;1258477;3
73.3;25.36667;1258478;2
91.63333;26.46667;1258492;2
92.65;26.81667;1258501;2
85.33333;23.35;1258526;3
69.74083;21.68417;1258534;3
74.53333;22.65;1258537;1
88.58333;23.18333;1258546;1
79.33333;21.4;1258553;3
87.78333;24.16667;1258581;3
75.23333;30.25;1258584;3
79.1833;26.3497;1258590;2
75.43333;24.46667;1258592;3
77.63333;31.45;1258596;3
77.45;29.81667;1258598;1
79.03333;28.81667;1258599;1
75.31667;32.81667;1258635;3
79.11667;29.4;1258637;3
84.31667;27.16667;1258639;2
81.41667;27.08333;1258640;3
83.03333;25.28333;1258642;2
83.84111;26.90417;1258652;2
87.61667;22.83333;1258658;2
75.18333;27.25;1258677;3
85.51667;23.63333;1258686;1
75.93333;24.65;1258692;3
79.3;9.28333;1258698;2
74.90472;31.96611;1258708;2
85.1;19.51667;1258714;2
75.25;33.25;1258715;2
77.86667;15.28333;1258724;2
79.2;13.11667;1258726;3
83.7;23.8;1258731;3
78.83333;9.38333;1258740;1
77.3;12.71667;1258744;3
82.01667;16.85;1258756;2
79.36667;19.78333;1258786;3
78.91667;20.11667;1258788;1
71.43333;21.05;1258795;3
73.88333;25.06667;1258797;2
76.595;30.48306;1258803;1
74.35;22.3;1258815;2
75.13333;21.93333;1258816;1
73.5;21.86667;1258819;3
81.03333;21.1;1258831;2
79.91667;24.88333;1258835;3
87.83333;25.05;1258843;2
70.78333;22.3;1258847;3
73.9;18.86667;1258859;3
85.41667;25.03333;1258864;2
75.38333;28.63333;1258868;3
76.63333;27.23333;1258869;3
76.71667;24;1258875;1
74.95;22.68333;1258876;3
74.3;33.38333;1258891;1
74.79778;31.71917;1258903;1
81.15;25.38333;1258911;1
73.51667;16.66667;1258914;2
77.56667;9.45;1258916;2
79.16667;14.18333;1258922;3
74.46667;28.03333;1258928;2
78.17139;26.89611;1258930;2
81.78333;16.98333;1258932;2
78.21667;30.01667;1258942;1
73.44917;29.53583;1258950;2
77.8;23.33333;1258952;1
78.1;30.31667;1258967;3
74.01667;26.05;1258972;2
81.63333;21.23333;1258980;1
75.6;30.65;1258993;3
73.43333;18.25;1259004;1
83.4;21.9;1259005;2
88.11667;25.61667;1259009;1
77.36667;16.2;1259012;3
73.96667;15.3;1259017;3
74.65;19.38333;1259019;1
76.11667;31.05;1259022;2
74.2;17.6;1259026;2
78.36667;23.78333;1259034;2
87.9;25.63333;1259047;1
86.66667;23.55;1259049;1
77.2;24.45;1259056;3
84.65;24.81667;1259060;3
81.23333;26.21667;1259064;3
71.6;23.83333;1259069;3
77.48333;27.53333;1259072;2
77.15;30.03333;1259075;2
77.6;28.25;1259082;3
75.1;16.46667;1259083;1
76.6;8.88333;1259091;2
73.96667;15.38333;1259094;1
74.06667;15.21667;1259098;1
75.15;33.63333;1259102;3
87.55;25.85;1259108;3
75.39194;31.81778;1259110;3
79.55;13.45;1259123;2
75.21667;12.76667;1259124;3
74.55;26.5;1259148;3
77.58333;19.9;1259154;2
80.78333;26.46667;1259157;2
84.88333;19.53333;1259158;1
86.36667;23.33333;1259163;1
87.46667;25.78333;1259166;2
77.05;19.18333;1259177;1
85.85;19.8;1259184;1
80.15;28.51667;1259190;1
85.71667;26.48333;1259210;3
77.2;11.35;1259222;1
78.58333;13.36667;1259228;1
73.85535;18.51957;1259229;1
76.55;29.75;1259231;3
76.4;22.23333;1259239;3
76.93333;9;1259243;1
77.2;27.86667;1259244;1
74.89955;33.87405;1259251;2
78.91667;10.96667;1259259;3
78.83333;10.63333;1259261;3
77.41667;9.16667;1259263;2
78.23333;14.41667;1259264;2
78.33333;20.73333;1259272;3
79.85;26.23333;1259283;2
80.16667;13.33333;1259290;1
79.15;13;1259292;2
78.15;9.31667;1259293;3
78.21667;11.15;1259294;2
78.81667;10.38333;1259297;1
78.55;14.73333;1259312;3
81.95;25.9;1259337;1
74.78333;24.03333;1259338;1
92.75;11.66667;1259385;1
78.37472;26.67;1259388;2
69.60929;21.64219;1259395;2
80.1075;13.04833;1259400;3
80.56667;16.06667;1259408;3
80.2;13.31667;1259409;1
75.92523;10.76695;1259411;1
75.93333;12.15;1259412;1
78.55;10.3;1259413;2
79.83;11.93;1259425;3
74.01667;15.4;1259429;3
79.13333;12.5;1259434;3
77.01667;10.66667;1259440;1
84.81667;19.7;1259446;2
71.91667;26.91667;1259460;1
80.21667;29.58333;1259503;2
82.51667;21.26667;1259505;2
82.26667;17.11667;1259508;3
84.41667;25.33333;1259530;2
76.09917;12.33972;1259535;1
76.03333;24.16667;1259540;1
76.5;9.86667;1259541;3
75.53333;19.8;1259552;1
83.53;26.82639;1259554;2
75.43333;23.35;1259571;3
85.83333;20.11667;1259592;3
73.53778;26.38556;1259608;3
76.91722;30.79722;1259630;3
73.06667;24.8;1259638;3
78.37806;26.88389;1259647;2
73.8;18.61667;1259652;3
77.65;28.71667;1259680;2
79.8;28.63333;1259686;2
74.08333;29.45;1259688;1
75.6041;28.3684;1259693;3
80.2;27.63333;1259701;2
82.86667;26.08333;1259734;1
82.1;25.55;1259735;3
75.23333;26.86667;1259744;2
84.23333;20.46667;1259756;1
80.26667;16.3;1259773;2
75.78417;31.02917;1259775;3
94.5;25.66667;1259784;1
78.48333;27.31667;1259795;3
79.46667;26.6;1259801;3
74.43333;17.98333;1259811;1
72.36667;27.13333;1259813;2
77.81667;29.18333;1259818;2
75.76944;31.21778;1259827;2
74.8;23;1259840;1
72.8;22.46667;1259841;1
76.9;10.96667;1259853;2
77.58333;11.26667;1259855;1
76.48333;10.13333;1259857;1
73.8;15.71667;1259869;3
77.26667;10.75;1259875;2
77.1;10.73333;1259877;2
76.93333;11.15;1259878;1
77.55;10.11667;1259879;1
79.18333;10.3;1259890;1
78.71667;12.93333;1259892;1
79.43333;12.56667;1259893;1
78.88333;11.23333;1259896;1
77.8;9.71667;1259898;3
77.58333;14.08333;1259905;3
81.73333;16.66667;1259907;1
79.23333;12.25;1259914;1
77.9;12.13333;1259916;3
79.23333;11.4;1259917;2
81.95;22.76667;1259924;2
73.08333;18.75;1259931;1
76.58333;29.98333;1259939;2
82.13333;17.08333;1259954;2
79.36667;18.61667;1259961;1
81.16667;16.26667;1259986;3
75.2;12.1;1259994;2
80.1;28.06667;1260003;2
80.16667;24.26667;1260009;2
77.26667;14.1;1260014;3
78.78333;30.15;1260016;2
79.63333;20.78333;1260022;1
76.93333;20.45;1260035;1
79.31667;10.43333;1260040;2
74.85722;31.28083;1260045;2
82.2;25.91667;1260046;2
74.56667;34.16667;1260050;2
87.51667;23.21667;1260064;1
83.15;20.71667;1260082;1
85.11667;25.6;1260086;2
79.01667;27.71667;1260104;2
76.40028;30.32667;1260107;1
76.45;19.25;1260120;1
79.2;23.9;1260129;2
86.43333;23.66667;1260134;1
75.18333;19.16667;1260135;3
75.65;32.28333;1260137;1
76.78333;9.26667;1260138;2
83.46667;22.56667;1260141;2
76.78333;28.31667;1260156;3
